Data,Nr zamówienia,Kanał,Kategoria,Produkt,Ilość,Cena jedn. (zł),Przychód (zł),Prowizja (zł),Miasto,Status
2026-05-21,ZAM-11300,Allegro,Kuchnia,Młynek do kawy ręczny,2,149.00,298.00,34.27,Kraków,Opłacone
2026-05-21,ZAM-11301,Sklep www,Akcesoria,Portfel skórzany slim,1,129.00,129.00,2.32,Kraków,Opłacone
2026-05-21,ZAM-11302,Sklep www,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,1.78,Poznań,Opłacone
2026-05-21,ZAM-11303,Sklep www,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,1.78,Wrocław,Opłacone
2026-05-21,ZAM-11304,Sklep www,Akcesoria,Plecak miejski 20L,1,179.00,179.00,3.22,Kraków,Opłacone
2026-05-22,ZAM-11305,Allegro,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,7.94,Szczecin,Opłacone
2026-05-22,ZAM-11306,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,11.38,Lublin,Opłacone
2026-05-22,ZAM-11307,Allegro,Akcesoria,Portfel skórzany slim,1,129.00,116.10,13.35,Gdańsk,Opłacone
2026-05-22,ZAM-11308,Sklep www,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,1.78,Warszawa,Opłacone
2026-05-22,ZAM-11309,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,89.10,10.25,Rzeszów,Opłacone
2026-05-22,ZAM-11310,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,2,89.00,178.00,20.47,Białystok,Opłacone
2026-05-22,ZAM-11311,Sklep www,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,1.60,Wrocław,Opłacone
2026-05-22,ZAM-11312,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Łódź,Zwrot
2026-05-22,ZAM-11313,Sklep www,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,1.60,Gdańsk,Opłacone
2026-05-22,ZAM-11314,Sklep www,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,1.42,Radom,Opłacone
2026-05-23,ZAM-11315,Allegro,Akcesoria,Etui na klucze,1,49.00,49.00,5.64,Radom,Opłacone
2026-05-23,ZAM-11316,Allegro,Elektronika,Powerbank 20000mAh,2,139.00,278.00,31.97,Radom,Opłacone
2026-05-23,ZAM-11317,Allegro,Dom i biuro,Lampka LED na biurko,2,119.00,238.00,27.37,Lublin,Opłacone
2026-05-23,ZAM-11318,Sklep www,Dom i biuro,Organizer biurkowy drewniany,2,79.00,158.00,2.84,Kraków,Opłacone
2026-05-23,ZAM-11319,Allegro,Elektronika,Powerbank 20000mAh,1,139.00,139.00,15.99,Gdańsk,Opłacone
2026-05-23,ZAM-11320,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,13.69,Kraków,Zwrot
2026-05-23,ZAM-11321,Sklep www,Akcesoria,Plecak miejski 20L,1,179.00,179.00,3.22,Warszawa,Opłacone
2026-05-23,ZAM-11322,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Katowice,Opłacone
2026-05-23,ZAM-11323,Sklep www,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,1.78,Lublin,Opłacone
2026-05-23,ZAM-11324,Allegro,Elektronika,Słuchawki BT douszne,1,159.00,159.00,18.29,Radom,Opłacone
2026-05-23,ZAM-11325,Allegro,Elektronika,Słuchawki BT douszne,1,159.00,143.10,16.46,Wrocław,Opłacone
2026-05-23,ZAM-11326,Sklep www,Elektronika,Powerbank 20000mAh,1,139.00,139.00,2.50,Lublin,Zwrot
2026-05-23,ZAM-11327,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,13.69,Warszawa,Opłacone
2026-05-24,ZAM-11328,Sklep www,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,1.78,Wrocław,Opłacone
2026-05-24,ZAM-11329,Sklep www,Akcesoria,Plecak miejski 20L,1,179.00,179.00,3.22,Gdańsk,Opłacone
2026-05-24,ZAM-11330,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Warszawa,Opłacone
2026-05-24,ZAM-11331,Allegro,Kuchnia,Deska do krojenia dębowa,2,99.00,198.00,22.77,Białystok,Opłacone
2026-05-24,ZAM-11332,Sklep www,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,1.78,Poznań,Opłacone
2026-05-24,ZAM-11333,Allegro,Kuchnia,Deska do krojenia dębowa,3,99.00,297.00,34.16,Łódź,Opłacone
2026-05-24,ZAM-11334,Sklep www,Elektronika,Powerbank 20000mAh,1,139.00,139.00,2.50,Rzeszów,Opłacone
2026-05-24,ZAM-11335,Allegro,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,17.14,Wrocław,Opłacone
2026-05-24,ZAM-11336,Sklep www,Dom i biuro,Podkładka pod laptopa bambusowa,2,89.00,178.00,3.20,Wrocław,Opłacone
2026-05-24,ZAM-11337,Sklep www,Kuchnia,Młynek do kawy ręczny,2,149.00,298.00,5.36,Gdańsk,Opłacone
2026-05-24,ZAM-11338,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,11.38,Wrocław,Opłacone
2026-05-24,ZAM-11339,Allegro,Elektronika,Powerbank 20000mAh,1,139.00,125.10,14.39,Białystok,Opłacone
2026-05-24,ZAM-11340,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Szczecin,Opłacone
2026-05-24,ZAM-11341,Sklep www,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,1.60,Radom,Opłacone
2026-05-24,ZAM-11342,Sklep www,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,1.60,Poznań,Opłacone
2026-05-25,ZAM-11343,Allegro,Akcesoria,Etui na klucze,1,49.00,49.00,5.64,Kraków,Opłacone
2026-05-25,ZAM-11344,Sklep www,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,2.14,Łódź,Opłacone
2026-05-25,ZAM-11345,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,134.10,2.41,Lublin,Opłacone
2026-05-25,ZAM-11346,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Kraków,Opłacone
2026-05-25,ZAM-11347,Sklep www,Elektronika,Słuchawki BT douszne,1,159.00,159.00,2.86,Wrocław,Zwrot
2026-05-26,ZAM-11348,Allegro,Akcesoria,Plecak miejski 20L,2,179.00,358.00,41.17,Radom,Opłacone
2026-05-26,ZAM-11349,Sklep www,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,1.42,Szczecin,Opłacone
2026-05-26,ZAM-11350,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,13.69,Warszawa,Opłacone
2026-05-26,ZAM-11351,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,107.10,12.32,Wrocław,Opłacone
2026-05-26,ZAM-11352,Sklep www,Dom i biuro,Organizer biurkowy drewniany,2,79.00,142.20,2.56,Szczecin,Opłacone
2026-05-26,ZAM-11353,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,2,89.00,178.00,20.47,Lublin,Opłacone
2026-05-27,ZAM-11354,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,71.10,8.18,Wrocław,Opłacone
2026-05-27,ZAM-11355,Sklep www,Akcesoria,Etui na klucze,1,49.00,44.10,0.79,Lublin,Opłacone
2026-05-27,ZAM-11356,Sklep www,Akcesoria,Portfel skórzany slim,1,129.00,129.00,2.32,Kraków,Opłacone
2026-05-27,ZAM-11357,Allegro,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,17.14,Katowice,Opłacone
2026-05-27,ZAM-11358,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Łódź,Opłacone
2026-05-27,ZAM-11359,Allegro,Akcesoria,Etui na klucze,1,49.00,49.00,5.64,Katowice,Opłacone
2026-05-27,ZAM-11360,Allegro,Elektronika,Powerbank 20000mAh,1,139.00,139.00,15.99,Poznań,Opłacone
2026-05-27,ZAM-11361,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,89.10,10.25,Radom,Opłacone
2026-05-27,ZAM-11362,Sklep www,Kuchnia,Młynek do kawy ręczny,3,149.00,447.00,8.05,Kraków,Opłacone
2026-05-27,ZAM-11363,Allegro,Akcesoria,Etui na klucze,1,49.00,49.00,5.64,Katowice,Opłacone
2026-05-28,ZAM-11364,Allegro,Dom i biuro,Lampka LED na biurko,2,119.00,238.00,27.37,Łódź,Zwrot
2026-05-28,ZAM-11365,Sklep www,Kuchnia,Młynek do kawy ręczny,2,149.00,298.00,5.36,Poznań,Opłacone
2026-05-28,ZAM-11366,Allegro,Elektronika,Słuchawki BT douszne,1,159.00,159.00,18.29,Szczecin,Opłacone
2026-05-28,ZAM-11367,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,11.38,Katowice,Zwrot
2026-05-28,ZAM-11368,Sklep www,Akcesoria,Etui na klucze,1,49.00,49.00,0.88,Gdańsk,Opłacone
2026-05-28,ZAM-11369,Allegro,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,7.94,Warszawa,Opłacone
2026-05-28,ZAM-11370,Allegro,Akcesoria,Portfel skórzany slim,3,129.00,387.00,44.51,Białystok,Opłacone
2026-05-28,ZAM-11371,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Lublin,Opłacone
2026-05-28,ZAM-11372,Sklep www,Akcesoria,Portfel skórzany slim,1,129.00,129.00,2.32,Gdańsk,Opłacone
2026-05-28,ZAM-11373,Allegro,Akcesoria,Etui na klucze,3,49.00,147.00,16.91,Katowice,Opłacone
2026-05-28,ZAM-11374,Sklep www,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,2.14,Radom,Opłacone
2026-05-29,ZAM-11375,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Gdańsk,Opłacone
2026-05-29,ZAM-11376,Allegro,Akcesoria,Portfel skórzany slim,1,129.00,129.00,14.84,Lublin,Opłacone
2026-05-29,ZAM-11377,Allegro,Elektronika,Powerbank 20000mAh,1,139.00,139.00,15.99,Warszawa,Opłacone
2026-05-29,ZAM-11378,Allegro,Akcesoria,Portfel skórzany slim,1,129.00,129.00,14.84,Gdańsk,Opłacone
2026-05-29,ZAM-11379,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,9.09,Rzeszów,Opłacone
2026-05-29,ZAM-11380,Sklep www,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,1.78,Łódź,Opłacone
2026-05-29,ZAM-11381,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,9.09,Szczecin,Opłacone
2026-05-29,ZAM-11382,Sklep www,Elektronika,Słuchawki BT douszne,1,159.00,159.00,2.86,Warszawa,Opłacone
2026-05-29,ZAM-11383,Allegro,Dom i biuro,Organizer biurkowy drewniany,2,79.00,158.00,18.17,Katowice,Opłacone
2026-05-29,ZAM-11384,Allegro,Elektronika,Słuchawki BT douszne,1,159.00,159.00,18.29,Szczecin,Opłacone
2026-05-29,ZAM-11385,Sklep www,Elektronika,Powerbank 20000mAh,1,139.00,139.00,2.50,Poznań,Opłacone
2026-05-30,ZAM-11386,Allegro,Akcesoria,Etui na klucze,1,49.00,49.00,5.64,Gdańsk,Opłacone
2026-05-30,ZAM-11387,Sklep www,Akcesoria,Plecak miejski 20L,1,179.00,161.10,2.90,Kraków,Opłacone
2026-05-30,ZAM-11388,Sklep www,Akcesoria,Etui na klucze,1,49.00,49.00,0.88,Szczecin,Opłacone
2026-05-30,ZAM-11389,Allegro,Kuchnia,Kubek termiczny 450ml,3,69.00,207.00,23.80,Szczecin,Opłacone
2026-05-30,ZAM-11390,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Katowice,Opłacone
2026-05-30,ZAM-11391,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,13.69,Katowice,Opłacone
2026-05-30,ZAM-11392,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Radom,Opłacone
2026-05-30,ZAM-11393,Sklep www,Akcesoria,Etui na klucze,1,49.00,49.00,0.88,Wrocław,Opłacone
2026-05-30,ZAM-11394,Allegro,Kuchnia,Kubek termiczny 450ml,2,69.00,124.20,14.28,Gdańsk,Opłacone
2026-05-30,ZAM-11395,Allegro,Akcesoria,Etui na klucze,2,49.00,88.20,10.14,Szczecin,Opłacone
2026-05-30,ZAM-11396,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,9.09,Wrocław,Opłacone
2026-05-30,ZAM-11397,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,89.10,10.25,Kraków,Opłacone
2026-05-30,ZAM-11398,Sklep www,Akcesoria,Plecak miejski 20L,1,179.00,179.00,3.22,Białystok,Opłacone
2026-05-31,ZAM-11399,Sklep www,Kuchnia,Kubek termiczny 450ml,2,69.00,138.00,2.48,Radom,Opłacone
2026-05-31,ZAM-11400,Sklep www,Akcesoria,Plecak miejski 20L,2,179.00,358.00,6.44,Gdańsk,Opłacone
2026-05-31,ZAM-11401,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Białystok,Opłacone
2026-05-31,ZAM-11402,Allegro,Elektronika,Słuchawki BT douszne,1,159.00,143.10,16.46,Kraków,Opłacone
2026-05-31,ZAM-11403,Allegro,Kuchnia,Deska do krojenia dębowa,2,99.00,198.00,22.77,Łódź,Opłacone
2026-05-31,ZAM-11404,Sklep www,Dom i biuro,Lampka LED na biurko,2,119.00,238.00,4.28,Poznań,Opłacone
2026-05-31,ZAM-11405,Allegro,Elektronika,Słuchawki BT douszne,1,159.00,159.00,18.29,Szczecin,Opłacone
2026-05-31,ZAM-11406,Sklep www,Akcesoria,Etui na klucze,2,49.00,98.00,1.76,Kraków,Opłacone
2026-05-31,ZAM-11407,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Rzeszów,Opłacone
2026-05-31,ZAM-11408,Sklep www,Akcesoria,Plecak miejski 20L,1,179.00,179.00,3.22,Gdańsk,Opłacone
2026-06-01,ZAM-11409,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Rzeszów,Opłacone
2026-06-01,ZAM-11410,Allegro,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,17.14,Gdańsk,Opłacone
2026-06-01,ZAM-11411,Sklep www,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,1.60,Warszawa,Opłacone
2026-06-01,ZAM-11412,Sklep www,Elektronika,Powerbank 20000mAh,1,139.00,139.00,2.50,Warszawa,Opłacone
2026-06-01,ZAM-11413,Sklep www,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,1.78,Rzeszów,Opłacone
2026-06-01,ZAM-11414,Sklep www,Elektronika,Ładowarka bezprzewodowa,2,99.00,178.20,3.21,Katowice,Opłacone
2026-06-01,ZAM-11415,Allegro,Akcesoria,Plecak miejski 20L,2,179.00,358.00,41.17,Poznań,Opłacone
2026-06-01,ZAM-11416,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,80.10,9.21,Białystok,Opłacone
2026-06-01,ZAM-11417,Sklep www,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,1.42,Radom,Opłacone
2026-06-02,ZAM-11418,Sklep www,Elektronika,Słuchawki BT douszne,2,159.00,318.00,5.72,Wrocław,Opłacone
2026-06-02,ZAM-11419,Sklep www,Akcesoria,Etui na klucze,1,49.00,49.00,0.88,Lublin,Opłacone
2026-06-02,ZAM-11420,Allegro,Akcesoria,Portfel skórzany slim,1,129.00,129.00,14.84,Wrocław,Opłacone
2026-06-02,ZAM-11421,Sklep www,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,1.78,Łódź,Opłacone
2026-06-02,ZAM-11422,Sklep www,Dom i biuro,Lampka LED na biurko,1,119.00,107.10,1.93,Białystok,Opłacone
2026-06-03,ZAM-11423,Allegro,Elektronika,Powerbank 20000mAh,2,139.00,278.00,31.97,Radom,Opłacone
2026-06-03,ZAM-11424,Sklep www,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,1.60,Gdańsk,Opłacone
2026-06-03,ZAM-11425,Sklep www,Akcesoria,Plecak miejski 20L,1,179.00,179.00,3.22,Szczecin,Opłacone
2026-06-03,ZAM-11426,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,9.09,Kraków,Zwrot
2026-06-03,ZAM-11427,Sklep www,Kuchnia,Kubek termiczny 450ml,2,69.00,138.00,2.48,Szczecin,Opłacone
2026-06-03,ZAM-11428,Sklep www,Kuchnia,Deska do krojenia dębowa,3,99.00,297.00,5.35,Szczecin,Opłacone
2026-06-03,ZAM-11429,Allegro,Elektronika,Słuchawki BT douszne,1,159.00,143.10,16.46,Białystok,Opłacone
2026-06-03,ZAM-11430,Allegro,Kuchnia,Kubek termiczny 450ml,1,69.00,62.10,7.14,Gdańsk,Opłacone
2026-06-03,ZAM-11431,Sklep www,Akcesoria,Portfel skórzany slim,1,129.00,129.00,2.32,Poznań,Zwrot
2026-06-03,ZAM-11432,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Wrocław,Opłacone
2026-06-04,ZAM-11433,Allegro,Akcesoria,Portfel skórzany slim,1,129.00,129.00,14.84,Radom,Opłacone
2026-06-04,ZAM-11434,Sklep www,Akcesoria,Portfel skórzany slim,1,129.00,129.00,2.32,Białystok,Opłacone
2026-06-04,ZAM-11435,Allegro,Akcesoria,Plecak miejski 20L,1,179.00,179.00,20.59,Kraków,Opłacone
2026-06-04,ZAM-11436,Sklep www,Dom i biuro,Organizer biurkowy drewniany,1,79.00,71.10,1.28,Szczecin,Opłacone
2026-06-04,ZAM-11437,Allegro,Elektronika,Powerbank 20000mAh,2,139.00,278.00,31.97,Lublin,Opłacone
2026-06-04,ZAM-11438,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Lublin,Opłacone
2026-06-04,ZAM-11439,Sklep www,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,80.10,1.44,Radom,Opłacone
2026-06-04,ZAM-11440,Allegro,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,17.14,Łódź,Opłacone
2026-06-04,ZAM-11441,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,3,89.00,267.00,30.71,Łódź,Opłacone
2026-06-04,ZAM-11442,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Gdańsk,Opłacone
2026-06-04,ZAM-11443,Allegro,Akcesoria,Plecak miejski 20L,1,179.00,161.10,18.53,Wrocław,Opłacone
2026-06-04,ZAM-11444,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,11.38,Warszawa,Opłacone
2026-06-05,ZAM-11445,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,9.09,Kraków,Zwrot
2026-06-05,ZAM-11446,Sklep www,Akcesoria,Portfel skórzany slim,1,129.00,129.00,2.32,Radom,Opłacone
2026-06-05,ZAM-11447,Allegro,Dom i biuro,Lampka LED na biurko,2,119.00,238.00,27.37,Kraków,Opłacone
2026-06-05,ZAM-11448,Sklep www,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,1.78,Gdańsk,Opłacone
2026-06-05,ZAM-11449,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,89.10,10.25,Lublin,Opłacone
2026-06-05,ZAM-11450,Sklep www,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,1.60,Białystok,Opłacone
2026-06-05,ZAM-11451,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Katowice,Opłacone
2026-06-05,ZAM-11452,Allegro,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,13.69,Rzeszów,Opłacone
2026-06-05,ZAM-11453,Allegro,Akcesoria,Portfel skórzany slim,1,129.00,129.00,14.84,Łódź,Zwrot
2026-06-05,ZAM-11454,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,89.10,10.25,Rzeszów,Opłacone
2026-06-06,ZAM-11455,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,9.09,Rzeszów,Opłacone
2026-06-06,ZAM-11456,Sklep www,Elektronika,Powerbank 20000mAh,1,139.00,139.00,2.50,Katowice,Opłacone
2026-06-06,ZAM-11457,Sklep www,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,1.24,Białystok,Opłacone
2026-06-06,ZAM-11458,Allegro,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,11.38,Gdańsk,Opłacone
2026-06-06,ZAM-11459,Sklep www,Elektronika,Powerbank 20000mAh,1,139.00,139.00,2.50,Lublin,Opłacone
2026-06-06,ZAM-11460,Allegro,Akcesoria,Portfel skórzany slim,1,129.00,129.00,14.84,Katowice,Opłacone
2026-06-06,ZAM-11461,Allegro,Akcesoria,Plecak miejski 20L,1,179.00,179.00,20.59,Katowice,Opłacone
2026-06-06,ZAM-11462,Sklep www,Akcesoria,Etui na klucze,1,49.00,49.00,0.88,Białystok,Opłacone
2026-06-06,ZAM-11463,Allegro,Akcesoria,Portfel skórzany slim,1,129.00,129.00,14.84,Radom,Opłacone
2026-06-06,ZAM-11464,Sklep www,Akcesoria,Portfel skórzany slim,3,129.00,387.00,6.97,Gdańsk,Opłacone
2026-06-06,ZAM-11465,Sklep www,Akcesoria,Etui na klucze,1,49.00,49.00,0.88,Warszawa,Opłacone
2026-06-06,ZAM-11466,Sklep www,Akcesoria,Etui na klucze,1,49.00,49.00,0.88,Szczecin,Opłacone
2026-06-07,ZAM-11467,Sklep www,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,2.68,Kraków,Opłacone
2026-06-07,ZAM-11468,Sklep www,Akcesoria,Portfel skórzany slim,1,129.00,129.00,2.32,Kraków,Opłacone
2026-06-07,ZAM-11469,Sklep www,Elektronika,Słuchawki BT douszne,1,159.00,159.00,2.86,Białystok,Opłacone
2026-06-07,ZAM-11470,Sklep www,Kuchnia,Deska do krojenia dębowa,2,99.00,198.00,3.56,Poznań,Opłacone
2026-06-07,ZAM-11471,Allegro,Elektronika,Słuchawki BT douszne,1,159.00,159.00,18.29,Katowice,Opłacone
2026-06-07,ZAM-11472,Sklep www,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,1.42,Radom,Opłacone
2026-06-07,ZAM-11473,Allegro,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,11.38,Szczecin,Opłacone
2026-06-07,ZAM-11474,Sklep www,Elektronika,Powerbank 20000mAh,1,139.00,139.00,2.50,Katowice,Opłacone
2026-06-07,ZAM-11475,Sklep www,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,2.14,Warszawa,Opłacone
2026-06-07,ZAM-11476,Allegro,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,7.94,Białystok,Opłacone
2026-06-08,ZAM-11477,Sklep www,Akcesoria,Etui na klucze,1,49.00,49.00,0.88,Radom,Opłacone
2026-06-08,ZAM-11478,Sklep www,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,2.14,Radom,Opłacone
2026-06-08,ZAM-11479,Allegro,Akcesoria,Portfel skórzany slim,1,129.00,129.00,14.84,Katowice,Opłacone
2026-06-08,ZAM-11480,Sklep www,Dom i biuro,Organizer biurkowy drewniany,2,79.00,158.00,2.84,Katowice,Opłacone
2026-06-08,ZAM-11481,Allegro,Elektronika,Słuchawki BT douszne,1,159.00,143.10,16.46,Warszawa,Opłacone
2026-06-08,ZAM-11482,Allegro,Akcesoria,Portfel skórzany slim,1,129.00,116.10,13.35,Radom,Opłacone
2026-06-08,ZAM-11483,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,9.09,Kraków,Opłacone
2026-06-08,ZAM-11484,Sklep www,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,1.78,Białystok,Opłacone
2026-06-08,ZAM-11485,Sklep www,Elektronika,Słuchawki BT douszne,1,159.00,159.00,2.86,Radom,Opłacone
2026-06-08,ZAM-11486,Allegro,Kuchnia,Kubek termiczny 450ml,1,69.00,69.00,7.94,Szczecin,Opłacone
2026-06-08,ZAM-11487,Allegro,Elektronika,Słuchawki BT douszne,1,159.00,159.00,18.29,Rzeszów,Opłacone
2026-06-09,ZAM-11488,Allegro,Akcesoria,Plecak miejski 20L,1,179.00,179.00,20.59,Radom,Opłacone
2026-06-09,ZAM-11489,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,10.24,Białystok,Opłacone
2026-06-09,ZAM-11490,Sklep www,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,1.60,Katowice,Opłacone
2026-06-09,ZAM-11491,Sklep www,Akcesoria,Portfel skórzany slim,1,129.00,129.00,2.32,Warszawa,Opłacone
2026-06-09,ZAM-11492,Sklep www,Kuchnia,Deska do krojenia dębowa,1,99.00,99.00,1.78,Lublin,Opłacone
2026-06-10,ZAM-11493,Sklep www,Elektronika,Powerbank 20000mAh,1,139.00,139.00,2.50,Łódź,Opłacone
2026-06-10,ZAM-11494,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,71.10,8.18,Rzeszów,Opłacone
2026-06-10,ZAM-11495,Allegro,Elektronika,Powerbank 20000mAh,1,139.00,125.10,14.39,Radom,Opłacone
2026-06-10,ZAM-11496,Allegro,Dom i biuro,Lampka LED na biurko,2,119.00,238.00,27.37,Kraków,Opłacone
2026-06-10,ZAM-11497,Allegro,Dom i biuro,Organizer biurkowy drewniany,1,79.00,79.00,9.09,Poznań,Opłacone
2026-06-10,ZAM-11498,Allegro,Dom i biuro,Podkładka pod laptopa bambusowa,1,89.00,89.00,10.24,Radom,Opłacone
2026-06-10,ZAM-11499,Sklep www,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,2.14,Kraków,Opłacone
2026-06-10,ZAM-11500,Allegro,Akcesoria,Portfel skórzany slim,1,129.00,129.00,14.84,Radom,Opłacone
2026-06-10,ZAM-11501,Sklep www,Akcesoria,Etui na klucze,1,49.00,49.00,0.88,Katowice,Opłacone
2026-06-10,ZAM-11502,Sklep www,Elektronika,Ładowarka bezprzewodowa,1,99.00,99.00,1.78,Poznań,Opłacone
2026-06-11,ZAM-11503,Sklep www,Akcesoria,Plecak miejski 20L,1,179.00,179.00,3.22,Lublin,Opłacone
2026-06-11,ZAM-11504,Allegro,Kuchnia,Młynek do kawy ręczny,1,149.00,149.00,17.14,Rzeszów,Opłacone
2026-06-11,ZAM-11505,Sklep www,Dom i biuro,Lampka LED na biurko,1,119.00,107.10,1.93,Wrocław,Opłacone
2026-06-11,ZAM-11506,Allegro,Akcesoria,Plecak miejski 20L,1,179.00,179.00,20.59,Szczecin,Opłacone
2026-06-11,ZAM-11507,Allegro,Elektronika,Ładowarka bezprzewodowa,2,99.00,178.20,20.49,Gdańsk,Opłacone
2026-06-11,ZAM-11508,Allegro,Elektronika,Ładowarka bezprzewodowa,2,99.00,198.00,22.77,Łódź,Opłacone
2026-06-11,ZAM-11509,Allegro,Dom i biuro,Organizer biurkowy drewniany,2,79.00,158.00,18.17,Wrocław,Opłacone
2026-06-11,ZAM-11510,Allegro,Akcesoria,Portfel skórzany slim,2,129.00,258.00,29.67,Szczecin,Opłacone
2026-06-11,ZAM-11511,Sklep www,Elektronika,Słuchawki BT douszne,2,159.00,318.00,5.72,Poznań,Opłacone
2026-06-11,ZAM-11512,Sklep www,Dom i biuro,Lampka LED na biurko,1,119.00,119.00,2.14,Rzeszów,Opłacone
